type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,nc73799091,5.06,"15km ESE of Alum Rock, CA",2022-10-25 18:42:02.710,2023-05-09 18:52:15.860,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73799091,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73799091&format=geojson,24216.0,5.0,5.174,green,reviewed,0,894,nc,73799091,",nc73799091,us7000ikad,ew1666723320,at00rkbny2,",",nc,us,ew,at,",",dyfi,focal-mechanism,general-text,ground-failure,losspager,moment-tensor,nearby-cities,oaf,origin,phase-data,scitech-link,shake-alert,shakemap,",199.0,0.03815,0.1,28.0,mw,earthquake,"M 5.1 - 15km ESE of Alum Rock, CA",Point,"[-121.672, 37.3115, 8.38]",-121.672,37.3115,8.38
Feature,nc73798306,4.1,"3km SSE of Fortuna, CA",2022-10-23 18:16:23.050,2023-01-20 09:07:31.595,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73798306,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73798306&format=geojson,529.0,4.1,3.625,green,reviewed,1,476,nc,73798306,",at00rk7xfa,nc73798306,us6000ivy7,ew1666548990,",",at,nc,us,ew,",",dyfi,focal-mechanism,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",41.0,0.008112,0.13,49.0,mw,earthquake,"M 4.1 - 3km SSE of Fortuna, CA",Point,"[-124.14, 40.5781667, 28.35]",-124.14,40.5781667,28.35
Feature,nc73796766,4.32,"36km NE of Redway, CA",2022-10-20 07:55:16.770,2023-03-16 14:39:45.451,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73796766,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73796766&format=geojson,67.0,5.3,3.505,green,reviewed,0,323,nc,73796766,",nc73796766,us6000iv42,ew1666252520,",",nc,us,ew,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",52.0,0.02882,0.14,35.0,mw,earthquake,"M 4.3 - 36km NE of Redway, CA",Point,"[-123.5185, 40.3495, 33.05]",-123.5185,40.3495,33.05
Feature,uw61886506,4.39,"16 km ESE of Lacomb, Oregon",2022-10-07 12:52:36.010,2023-01-13 21:55:50.596,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61886506,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61886506&format=geojson,6111.0,6.0,4.701,green,reviewed,0,896,uw,61886506,",ew1665147160,us6000irt3,uw61886506,",",ew,us,uw,",",associate,dyfi,losspager,moment-tensor,origin,phase-data,shake-alert,shakemap,",41.0,0.1347,0.27,47.0,ml,earthquake,"M 4.4 - 16 km ESE of Lacomb, Oregon",Point,"[-122.55083333333333, 44.540333333333336, 13.17]",-122.55083333333333,44.540333333333336,13.17
Feature,us6000inv3,5.4,"53 km E of Mulegé, Mexico",2022-09-28 01:18:24.523,2022-12-03 22:02:32.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000inv3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000inv3&format=geojson,8.0,3.1,4.567,green,reviewed,0,451,us,6000inv3,",us6000inv3,usauto6000inv3,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",162.0,0.797,0.9,80.0,mww,earthquake,"M 5.4 - 53 km E of Mulegé, Mexico",Point,"[-111.4476, 26.9509, 10]",-111.4476,26.9509,10.0
Feature,nc73785481,4.84,"37km W of Petrolia, CA",2022-09-24 19:27:39.450,2022-12-03 22:03:20.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73785481,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73785481&format=geojson,239.0,4.2,3.569,green,reviewed,1,461,nc,73785481,",at00riqbe0,nc73785481,us7000iass,ew1664047660,",",at,nc,us,ew,",",dyfi,focal-mechanism,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",109.0,0.2932,0.24,228.0,mw,earthquake,"M 4.8 - 37km W of Petrolia, CA",Point,"[-124.7245, 40.3136667, 13.08]",-124.7245,40.3136667,13.08
Feature,nc73783911,3.96,"5km E of Covelo, CA",2022-09-20 14:03:08.070,2022-11-26 20:57:45.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73783911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73783911&format=geojson,17.0,2.7,3.675,green,reviewed,0,246,nc,73783911,",nc73783911,us7000i9jh,",",nc,us,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",72.0,0.09201,0.19,28.0,mw,earthquake,"M 4.0 - 5km E of Covelo, CA",Point,"[-123.1861667, 39.8005, 9.05]",-123.1861667,39.8005,9.05
Feature,us7000i9d9,4.4,"45 km ESE of Littlefield, Arizona",2022-09-19 21:18:14.377,2022-12-21 21:35:44.838,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000i9d9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000i9d9&format=geojson,514.0,3.4,4.636,green,reviewed,0,473,us,7000i9d9,",us7000i9d9,",",us,",",dyfi,losspager,origin,phase-data,shakemap,",62.0,0.639,0.61,32.0,mb,earthquake,"M 4.4 - 45 km ESE of Littlefield, Arizona",Point,"[-113.498, 36.6773, 10]",-113.498,36.6773,10.0
Feature,nc71129069,4.29,"4km N of Santa Rosa, CA",2022-09-14 01:40:20.420,2022-11-19 23:03:05.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71129069,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71129069&format=geojson,276.0,4.9,4.58,green,reviewed,0,418,nc,71129069,",us7000i7tt,nc71129069,",",us,nc,",",dyfi,focal-mechanism,losspager,nearby-cities,origin,phase-data,scitech-link,shakemap,",133.0,0.02141,0.11,24.0,ml,earthquake,"M 4.3 - 4km N of Santa Rosa, CA",Point,"[-122.7036667, 38.4813333, 5.59]",-122.7036667,38.4813333,5.59
Feature,nc73781306,4.39,"3km N of Santa Rosa, CA",2022-09-14 01:39:38.730,2023-04-26 05:27:40.908,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73781306,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73781306&format=geojson,6901.0,5.7,5.793,green,reviewed,1,866,nc,73781306,",at00ri6fa3,nc73781306,us7000i7tl,ew1663119580,",",at,nc,us,ew,",",dyfi,focal-mechanism,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",143.0,0.02906,0.14,22.0,mw,earthquake,"M 4.4 - 3km N of Santa Rosa, CA",Point,"[-122.7071667, 38.475, 5.57]",-122.7071667,38.475,5.57
Feature,tx2022rduz,4.093029702,"36 km NNW of Toyah, Texas",2022-09-02 00:07:37.112,2022-11-06 04:36:10.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022rduz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022rduz&format=geojson,2.0,2.2,4.339,green,reviewed,0,258,tx,2022rduz,",us7000i4i8,tx2022rduz,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",17.0,0.1378794001,0.2,67.0,mlv,earthquake,"M 4.1 - 36 km NNW of Toyah, Texas",Point,"[-104.0015346, 31.59192553, 6.208691406]",-104.0015346,31.59192553,6.208691406
Feature,tx2022rdfr,4.4,"38 km WSW of Mentone, Texas",2022-09-01 16:23:29.487,2022-11-06 04:36:17.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022rdfr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022rdfr&format=geojson,15.0,2.5,4.617,green,reviewed,0,302,tx,2022rdfr,",us7000i4d3,tx2022rdfr,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",14.0,0.02233408503,0.2,63.0,ml,earthquake,"M 4.4 - 38 km WSW of Mentone, Texas",Point,"[-103.9893144, 31.62459784, 6.568603515999999]",-103.9893144,31.62459784,6.568603515999999
Feature,tx2022rdfm,3.7,"37 km NNW of Toyah, Texas",2022-09-01 16:17:27.990,2022-11-06 04:36:17.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022rdfm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022rdfm&format=geojson,1.0,2.0,4.104,green,reviewed,0,211,tx,2022rdfm,",us7000i4d2,tx2022rdfm,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",16.0,0.1322998127,0.2,72.0,ml,earthquake,"M 3.7 - 37 km NNW of Toyah, Texas",Point,"[-104.0085728, 31.60155272, 6.157275391]",-104.0085728,31.60155272,6.157275391
Feature,nc73774300,4.0,"5km ENE of Pinnacles, CA",2022-09-01 13:36:22.150,2022-11-08 20:13:49.941,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73774300,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73774300&format=geojson,38.0,3.8,4.651,green,reviewed,1,261,nc,73774300,",ew1662039380,nc73774300,at00rhj9sl,us7000i4aw,",",ew,nc,at,us,",",associate,dyfi,focal-mechanism,impact-link,losspager,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",62.0,0.04243,0.09,64.0,mw,earthquake,"M 4.0 - 5km ENE of Pinnacles, CA",Point,"[-121.0965, 36.549, 1.6]",-121.0965,36.549,1.6
Feature,ci40334320,4.03,"6km NNW of Delta, B.C., MX",2022-08-30 08:44:40.660,2022-11-06 04:37:38.040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40334320,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40334320&format=geojson,3.0,3.1,4.148,green,reviewed,0,251,ci,40334320,",ci40334320,us7000i3mj,ew1661849090,",",ci,us,ew,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",33.0,0.06879,0.36,101.0,mw,earthquake,"M 4.0 - 6km NNW of Delta, B.C., MX",Point,"[-115.2251667, 32.4063333, 12.18]",-115.2251667,32.4063333,12.18
Feature,tx2022pqec,4.5,"54 km S of Whites City, New Mexico",2022-08-11 07:17:16.599,2022-10-21 23:20:28.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022pqec,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022pqec&format=geojson,9.0,3.8,5.046,green,reviewed,0,315,tx,2022pqec,",us6000i9w6,tx2022pqec,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",53.0,0.06591872267,0.2,49.0,ml,earthquake,"M 4.5 - 54 km S of Whites City, New Mexico",Point,"[-104.4253993, 31.68330721, 6.645727539]",-104.4253993,31.68330721,6.645727539
Feature,nc73765585,4.45,"8km NNE of Walker, CA",2022-08-08 20:44:14.110,2022-10-21 23:19:19.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73765585,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73765585&format=geojson,241.0,4.2,5.012,green,reviewed,0,406,nc,73765585,",ew1659991460,nc73765585,us6000i96d,nn00844415,",",ew,nc,us,nn,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",26.0,0.05805,0.11,54.0,mw,earthquake,"M 4.5 - 8km NNE of Walker, CA",Point,"[-119.446, 38.5816667, 5.4]",-119.446,38.5816667,5.4
Feature,tx2022piya,3.9,"53 km SSW of Whites City, New Mexico",2022-08-07 08:15:16.086,2022-10-21 23:18:43.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022piya,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022piya&format=geojson,1.0,2.2,4.338,green,reviewed,0,234,tx,2022piya,",us6000i8uk,tx2022piya,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",23.0,0.07125487952,0.5,87.0,ml,earthquake,"M 3.9 - 53 km SSW of Whites City, New Mexico",Point,"[-104.5930719, 31.72872322, 6.979931641]",-104.5930719,31.72872322,6.979931641
Feature,tx2022orir,4.2,"55 km S of Whites City, New Mexico",2022-07-28 17:12:01.313,2022-10-01 22:09:26.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022orir,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022orir&format=geojson,2.0,3.4,4.563,green,reviewed,0,272,tx,2022orir,",us6000i68a,tx2022orir,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",50.0,0.1002891581,0.2,56.0,ml,earthquake,"M 4.2 - 55 km S of Whites City, New Mexico",Point,"[-104.3833268, 31.6743905, 7.211303711]",-104.3833268,31.6743905,7.211303711
Feature,ci40069263,4.29,"7km W of El Sauzal, B.C., MX",2022-07-25 11:21:07.660,2022-10-01 22:09:50.040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40069263,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40069263&format=geojson,624.0,4.3,4.323,green,reviewed,1,551,ci,40069263,",ci40069263,at00rfkq73,us7000htak,ew1658748080,",",ci,at,us,ew,",",dyfi,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",34.0,0.09164,0.27,214.0,mw,earthquake,"M 4.3 - 7km W of El Sauzal, B.C., MX",Point,"[-116.7616667, 31.9075, 16.69]",-116.7616667,31.9075,16.69
Feature,nc73761796,4.24,"5km S of Oroville East, CA",2022-07-23 01:41:04.680,2022-10-01 22:09:44.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73761796,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73761796&format=geojson,571.0,4.4,4.726,green,reviewed,0,528,nc,73761796,",nc73761796,us7000hsvi,ew1658540470,",",nc,us,ew,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",18.0,0.0151,0.11,62.0,mw,earthquake,"M 4.2 - 5km S of Oroville East, CA",Point,"[-121.4761667, 39.4656667, 0.59]",-121.4761667,39.4656667,0.59
Feature,tx2022oeha,4.9,"55 km S of Whites City, New Mexico",2022-07-21 13:35:58.088,2022-09-27 16:57:12.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022oeha,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022oeha&format=geojson,26.0,3.4,5.431,green,reviewed,0,378,tx,2022oeha,",tx2022oeha,us7000hsdw,",",tx,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",24.0,0.06892191598,0.2,69.0,ml,earthquake,"M 4.9 - 55 km S of Whites City, New Mexico",Point,"[-104.4210628, 31.68011905, 5.925903319999999]",-104.4210628,31.68011905,5.925903319999999
Feature,ci40063391,4.58,"13km NE of Ridgecrest, CA",2022-07-15 01:19:07.000,2022-12-06 04:12:22.000,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40063391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40063391&format=geojson,427.0,4.8,5.33,green,reviewed,0,528,ci,40063391,",ci40063391,us6000i2jx,ew1657847950,",",ci,us,ew,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",60.0,0.08708,0.19,43.0,mw,earthquake,"M 4.6 - 13km NE of Ridgecrest, CA",Point,"[-117.5843333, 35.7091667, 6.3]",-117.5843333,35.7091667,6.3
Feature,nc73752031,4.19,"2km WNW of Cobb, CA",2022-06-28 11:57:40.710,2022-09-03 21:03:46.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73752031,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73752031&format=geojson,82.0,4.9,4.775,green,reviewed,0,310,nc,73752031,",nc73752031,us7000hktw,ew1656417460,",",nc,us,ew,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",89.0,0.01143,0.09,43.0,mw,earthquake,"M 4.2 - 2km WNW of Cobb, CA",Point,"[-122.7471667, 38.8301667, 0.48]",-122.7471667,38.8301667,0.48
Feature,se60400186,3.9,"7 km E of Stillmore, Georgia",2022-06-18 08:05:23.720,2022-09-12 22:05:12.183,,https://earthquake.usgs.gov/earthquakes/eventpage/se60400186,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=se60400186&format=geojson,2355.0,5.8,3.955,green,reviewed,1,814,se,60400186,",us7000hib6,at00rdnyh0,se60400186,at00rdnyh2,",",us,at,se,at,",",associate,dyfi,impact-link,impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",23.0,0.8316,0.29,60.0,mw,earthquake,"M 3.9 - 7 km E of Stillmore, Georgia",Point,"[-82.1405, 32.4525, 0.75]",-82.1405,32.4525,0.75
Feature,nn00841009,3.9,"34 km SE of Mina, Nevada",2022-06-16 16:55:23.108,2022-08-21 00:17:57.040,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00841009,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00841009&format=geojson,10.0,4.2,4.258,green,reviewed,0,238,nn,00841009,",nn00841009,us7000hhws,",",nn,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",28.0,0.113,0.1347,39.95,mw,earthquake,"M 3.9 - 34 km SE of Mina, Nevada",Point,"[-117.8226, 38.1723, 7.9]",-117.8226,38.1723,7.9
Feature,tx2022ldmr,4.1,"58 km SSW of Whites City, New Mexico",2022-06-08 10:42:02.198,2022-08-13 21:51:41.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022ldmr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022ldmr&format=geojson,1.0,2.2,4.051,green,reviewed,0,259,tx,2022ldmr,",us7000hfvw,tx2022ldmr,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",34.0,0.0183646489,0.2,88.0,ml,earthquake,"M 4.1 - 58 km SSW of Whites City, New Mexico",Point,"[-104.5180063, 31.65760532, 7.494091797]",-104.5180063,31.65760532,7.494091797
Feature,tx2022kzqw,3.9,"18 km SE of Ackerly, Texas",2022-06-06 08:14:21.389,2022-08-13 21:52:43.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022kzqw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022kzqw&format=geojson,10.0,3.4,4.618,green,reviewed,0,237,tx,2022kzqw,",us7000hfae,tx2022kzqw,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",29.0,0.2111882978,0.2,72.0,ml,earthquake,"M 3.9 - 18 km SE of Ackerly, Texas",Point,"[-101.5833413, 32.40692139, 6.871785482]",-101.5833413,32.40692139,6.871785482
Feature,tx2022kzot,4.3,"52 km SSW of Whites City, New Mexico",2022-06-06 07:12:54.150,2022-08-13 21:53:00.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022kzot,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022kzot&format=geojson,3.0,2.7,4.402,green,reviewed,0,285,tx,2022kzot,",tx2022kzot,us7000hfa7,",",tx,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",47.0,0.03966987806,0.3,123.0,ml,earthquake,"M 4.3 - 52 km SSW of Whites City, New Mexico",Point,"[-104.538838, 31.71926451, 5.308911133]",-104.538838,31.71926451,5.308911133
Feature,nc73740051,4.14,"7km NW of Bay Point, CA",2022-06-02 12:07:22.230,2023-04-20 04:37:23.321,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73740051,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73740051&format=geojson,5797.0,4.3,4.157,green,reviewed,1,694,nc,73740051,",at00rcun09,nc73740051,us7000hebm,ew1654171640,",",at,nc,us,ew,",",dyfi,focal-mechanism,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",202.0,0.04994,0.25,24.0,mw,earthquake,"M 4.1 - 7km NW of Bay Point, CA",Point,"[-122.0076667, 38.0765, 18.43]",-122.0076667,38.0765,18.43
Feature,tx2022krce,4.6,"53 km SSW of Whites City, New Mexico",2022-06-01 15:46:10.839,2022-08-06 22:13:13.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022krce,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022krce&format=geojson,10.0,3.4,4.833,green,reviewed,0,329,tx,2022krce,",tx2022krce,us7000he4g,",",tx,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",45.0,0.0489270088,0.3,90.0,ml,earthquake,"M 4.6 - 53 km SSW of Whites City, New Mexico",Point,"[-104.5509138, 31.71526584, 6.157275391]",-104.5509138,31.71526584,6.157275391
Feature,tx2022kras,4.3,western Texas,2022-06-01 15:01:49.756,2022-08-06 22:13:13.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022kras,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022kras&format=geojson,8.0,4.1,4.496,green,reviewed,0,288,tx,2022kras,",tx2022kras,us7000he36,",",tx,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",28.0,0.0856513397,0.2,52.0,ml,earthquake,M 4.3 - western Texas,Point,"[-103.9819379, 31.59957436, 9.627856445]",-103.9819379,31.59957436,9.627856445
Feature,ci40027143,4.28,"18km S of Trona, CA",2022-05-26 09:23:32.530,2022-10-18 22:21:43.241,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40027143,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40027143&format=geojson,326.0,4.5,5.417,green,reviewed,0,429,ci,40027143,",ci40027143,us7000hclx,ew1653557010,",",ci,us,ew,",",dyfi,focal-mechanism,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",48.0,0.04856,0.18,41.0,mw,earthquake,"M 4.3 - 18km S of Trona, CA",Point,"[-117.406, 35.6026667, 4.79]",-117.406,35.6026667,4.79
Feature,uu60497322,4.22,"36 km S of Silver Gate, Montana",2022-05-11 13:32:02.230,2022-07-22 18:31:13.040,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60497322,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60497322&format=geojson,57.0,4.6,4.662,green,reviewed,0,300,uu,60497322,",uu60497322,us7000h8kv,",",uu,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",29.0,0.07345,0.22,113.0,ml,earthquake,"M 4.2 - 36 km S of Silver Gate, Montana",Point,"[-109.9963333, 44.681, 13.95]",-109.9963333,44.681,13.95
Feature,tx2022ihbu,4.0,"36 km WSW of Mentone, Texas",2022-04-28 17:08:58.177,2022-07-05 03:41:46.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022ihbu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022ihbu&format=geojson,,,4.578,green,reviewed,0,246,tx,2022ihbu,",us7000h5nk,tx2022ihbu,",",us,tx,",",losspager,moment-tensor,origin,phase-data,shakemap,",24.0,0.07969984297,0.1,55.0,ml,earthquake,"M 4.0 - 36 km WSW of Mentone, Texas",Point,"[-103.9707092, 31.61477713, 8.805200195]",-103.9707092,31.61477713,8.805200195
Feature,tx2022ifjt,4.0,"37 km WSW of Mentone, Texas",2022-04-27 18:54:12.755,2022-07-05 03:41:26.040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022ifjt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022ifjt&format=geojson,1.0,2.7,4.682,green,reviewed,0,246,tx,2022ifjt,",tx2022ifjt,us6000hgqx,",",tx,us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",24.0,0.07630267551,0.1,55.0,ml,earthquake,"M 4.0 - 37 km WSW of Mentone, Texas",Point,"[-103.9771627, 31.61429685, 9.319360352]",-103.9771627,31.61429685,9.319360352
Feature,ci40236864,4.53,"20km W of El Sauzal, B.C., MX",2022-04-15 04:30:55.980,2023-04-27 17:29:58.320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40236864,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40236864&format=geojson,4605.0,4.7,4.261,green,reviewed,1,786,ci,40236864,",ci40236864,at00rad5vi,us7000h2fb,ew1649997070,",",ci,at,us,ew,",",dyfi,impact-link,losspager,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shake-alert,shakemap,",27.0,0.2038,0.23,234.0,mw,earthquake,"M 4.5 - 20km W of El Sauzal, B.C., MX",Point,"[-116.8925, 31.9305, 14.51]",-116.8925,31.9305,14.51
