type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,us7000h1lc,5.6,"145 km WNW of Naha, Japan",2022-04-13 01:22:32.819,2022-06-20 22:08:00.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1lc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h1lc&format=geojson,1.0,7.6,3.915,green,reviewed,0,483,us,7000h1lc,",us7000h1lc,usauto7000h1lc,pt22103000,",",us,usauto,pt,",",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,1.661,0.54,35.0,mww,earthquake,"M 5.6 - 145 km WNW of Naha, Japan",Point,"[126.4128, 26.8566, 8]",126.4128,26.8566,8.0
Feature,us7000gzjc,5.4,"61 km ESE of Namie, Japan",2022-04-04 10:29:03.977,2022-06-11 20:21:02.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gzjc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gzjc&format=geojson,25.0,4.6,3.588,green,reviewed,0,460,us,7000gzjc,",us7000gzjc,usauto7000gzjc,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,2.904,1.1,68.0,mww,earthquake,"M 5.4 - 61 km ESE of Namie, Japan",Point,"[141.6836, 37.3748, 33.83]",141.6836,37.3748,33.83
Feature,us7000gy5t,5.4,"145 km WNW of Naha, Japan",2022-03-29 17:36:43.568,2022-06-04 20:42:19.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gy5t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gy5t&format=geojson,1.0,3.1,3.741,green,reviewed,0,449,us,7000gy5t,",us7000gy5t,usauto7000gy5t,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,1.666,0.58,20.0,mww,earthquake,"M 5.4 - 145 km WNW of Naha, Japan",Point,"[126.4075, 26.8519, 10]",126.4075,26.8519,10.0
Feature,us7000gxi8,5.4,"135 km WNW of Naha, Japan",2022-03-26 15:38:52.494,2022-06-04 20:42:06.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gxi8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gxi8&format=geojson,1.0,4.1,3.813,green,reviewed,0,449,us,7000gxi8,",us7000gxi8,usauto7000gxi8,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,1.582,1.01,43.0,mww,earthquake,"M 5.4 - 135 km WNW of Naha, Japan",Point,"[126.5017, 26.8169, 10]",126.5017,26.8169,10.0
Feature,us6000h5uk,5.9,"147 km N of Ishigaki, Japan",2022-03-18 19:04:18.686,2022-05-27 14:55:39.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h5uk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h5uk&format=geojson,2.0,2.0,4.029,green,reviewed,0,536,us,6000h5uk,",us6000h5uk,usauto6000h5uk,pt22077000,",",us,usauto,pt,",",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,1.495,0.81,30.0,mww,earthquake,"M 5.9 - 147 km N of Ishigaki, Japan",Point,"[123.998, 25.6706, 165.94]",123.998,25.6706,165.94
Feature,us6000h5cy,5.7,"146 km WNW of Naha, Japan",2022-03-17 11:33:37.138,2022-05-27 14:55:31.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h5cy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h5cy&format=geojson,10.0,4.6,3.899,green,reviewed,0,504,us,6000h5cy,",us6000h5cy,usauto6000h5cy,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,1.695,0.88,39.0,mww,earthquake,"M 5.7 - 146 km WNW of Naha, Japan",Point,"[126.3749, 26.8146, 9]",126.3749,26.8146,9.0
Feature,us6000h53e,5.5,"83 km SE of Ishinomaki, Japan",2022-03-16 15:52:29.990,2022-05-27 14:55:29.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h53e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h53e&format=geojson,2.0,5.0,3.605,green,reviewed,0,466,us,6000h53e,",us6000h53e,",",us,",",dyfi,losspager,origin,phase-data,shakemap,",,3.041,1.09,21.0,mb,earthquake,"M 5.5 - 83 km SE of Ishinomaki, Japan",Point,"[141.8531, 37.8061, 55.01]",141.8531,37.8061,55.01
Feature,us6000h518,6.0,"62 km ENE of Namie, Japan",2022-03-16 14:34:27.453,2022-05-27 14:55:29.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h518,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h518&format=geojson,50.0,6.8,4.355,green,reviewed,0,588,us,6000h518,",us6000h518,usauto6000h518,pt22075003,at00r8udte,",",us,usauto,pt,at,",",dyfi,ground-failure,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,2.981,0.67,51.0,mwb,earthquake,"M 6.0 - 62 km ENE of Namie, Japan",Point,"[141.6735, 37.6468, 57.18]",141.6735,37.6468,57.18
Feature,us7000gmrx,5.6,"143 km WNW of Naha, Japan",2022-02-21 20:52:32.543,2022-05-04 13:39:27.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gmrx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gmrx&format=geojson,2.0,7.8,3.918,green,reviewed,0,484,us,7000gmrx,",us7000gmrx,usauto7000gmrx,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,1.64,0.88,37.0,mww,earthquake,"M 5.6 - 143 km WNW of Naha, Japan",Point,"[126.4361, 26.8606, 11.49]",126.4361,26.8606,11.49
Feature,us7000gj4q,5.6,"Ryukyu Islands, Japan",2022-02-08 16:36:31.681,2022-04-19 17:39:09.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gj4q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gj4q&format=geojson,3.0,4.1,3.922,green,reviewed,0,484,us,7000gj4q,",us7000gj4q,usauto7000gj4q,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,1.561,0.81,36.0,mww,earthquake,"M 5.6 - Ryukyu Islands, Japan",Point,"[126.5254, 26.8395, 10]",126.5254,26.8395,10.0
Feature,us7000gdwz,6.3,"27 km SSE of Saiki, Japan",2022-01-21 16:08:37.210,2023-02-10 15:51:03.910,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gdwz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gdwz&format=geojson,106.0,7.5,6.516,green,reviewed,1,690,us,7000gdwz,",at00r62i6f,us7000gdwz,usauto7000gdwz,pt22021000,",",at,us,usauto,pt,",",dyfi,ground-failure,impact-link,impact-text,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,1.813,1.11,25.0,mww,earthquake,"M 6.3 - 27 km SSE of Saiki, Japan",Point,"[132.0386, 32.7282, 39]",132.0386,32.7282,39.0
Feature,us7000g8rm,5.8,"Bonin Islands, Japan region",2022-01-03 21:08:51.066,2022-03-12 22:19:05.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000g8rm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000g8rm&format=geojson,4.0,5.5,3.583,green,reviewed,0,520,us,7000g8rm,",us7000g8rm,usauto7000g8rm,pt22003002,",",us,usauto,pt,",",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,0.578,1.11,14.0,mww,earthquake,"M 5.8 - Bonin Islands, Japan region",Point,"[141.5457, 27.1965, 40]",141.5457,27.1965,40.0
Feature,us6000gfd9,5.9,"southwestern Ryukyu Islands, Japan",2021-12-26 08:26:47.590,2022-03-05 23:10:41.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000gfd9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000gfd9&format=geojson,9.0,3.9,4.272,green,reviewed,0,539,us,6000gfd9,",us6000gfd9,usauto6000gfd9,pt21360000,at00r4prgp,",",us,usauto,pt,at,",",dyfi,earthquake-name,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,2.468,0.56,27.0,mww,earthquake,"M 5.9 - southwestern Ryukyu Islands, Japan",Point,"[125.6031, 25.2095, 19.09]",125.6031,25.2095,19.09
Feature,us6000gaq5,6.0,"116 km N of Naze, Japan",2021-12-09 02:05:07.684,2022-02-12 23:07:06.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000gaq5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000gaq5&format=geojson,14.0,6.7,5.122,green,reviewed,0,563,us,6000gaq5,",us6000gaq5,usauto6000gaq5,pt21343000,at00r3tsgo,",",us,usauto,pt,at,",",dyfi,ground-failure,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,2.283,0.66,19.0,mww,earthquake,"M 6.0 - 116 km N of Naze, Japan",Point,"[129.3846, 29.4132, 7]",129.3846,29.4132,7.0
Feature,us6000g7tw,5.5,"Izu Islands, Japan region",2021-11-30 06:53:34.578,2022-08-06 18:31:09.325,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000g7tw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000g7tw&format=geojson,3.0,1.0,0.0,green,reviewed,0,466,us,6000g7tw,",us6000g7tw,usauto6000g7tw,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,2.921,0.53,54.0,mww,earthquake,"M 5.5 - Izu Islands, Japan region",Point,"[142.4377, 31.217, 20.07]",142.4377,31.217,20.07
Feature,us7000fxyq,6.3,,2021-11-29 12:40:44.400,2022-02-05 23:04:33.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000fxyq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000fxyq&format=geojson,80.0,5.8,2.826,green,reviewed,1,657,us,7000fxyq,",us7000fxyq,at00r3c37y,pt21333000,at00r3bsb4,usauto7000fxyq,",",us,at,pt,at,usauto,",",associate,dyfi,ground-failure,impact-link,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,2.976,0.75,35.0,mww,earthquake,M 6.3 - ,Point,"[142.5026, 31.196, 11]",142.5026,31.196,11.0
Feature,us7000fx6f,5.6,,2021-11-26 07:14:04.082,2022-02-05 23:04:12.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000fx6f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000fx6f&format=geojson,,,2.317,green,reviewed,0,482,us,7000fx6f,",usauto7000fx6f,at00r3643k,us7000fx6f,",",usauto,at,us,",",internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,1.825,0.74,63.0,mww,earthquake,M 5.6 - ,Point,"[142.354, 28.9223, 11]",142.354,28.9223,11.0
Feature,us6000fwdc,5.5,"271 km SE of Shing?, Japan",2021-10-21 08:36:47.973,2021-12-25 22:58:56.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fwdc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fwdc&format=geojson,43.0,4.1,2.474,green,reviewed,0,483,us,6000fwdc,",us6000fwdc,usauto6000fwdc,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,1.715,0.77,30.0,mww,earthquake,"M 5.5 - 271 km SE of Shing?, Japan",Point,"[138.1614, 32.1131, 335.78]",138.1614,32.1131,335.78
Feature,us6000fvi9,5.0,"Bonin Islands, Japan region",2021-10-17 21:59:51.596,2021-12-25 22:58:44.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fvi9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fvi9&format=geojson,,,0.0,green,reviewed,0,385,us,6000fvi9,",us6000fvi9,",",us,",",losspager,origin,phase-data,shakemap,",,3.868,0.74,43.0,mb,earthquake,"M 5.0 - Bonin Islands, Japan region",Point,"[138.2018, 28.6965, 515.96]",138.2018,28.6965,515.96
Feature,us6000fsl6,5.9,"5 km SW of Chiba, Japan",2021-10-07 13:41:24.528,2022-09-22 07:10:52.585,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fsl6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fsl6&format=geojson,5680.0,6.0,5.778,green,reviewed,0,1136,us,6000fsl6,",us6000fsl6,usauto6000fsl6,pt21280000,",",us,usauto,pt,",",dyfi,impact-text,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,1.786,1.1,29.0,mww,earthquake,"M 5.9 - 5 km SW of Chiba, Japan",Point,"[140.0705, 35.5736, 62]",140.0705,35.5736,62.0
Feature,us6000fs8m,5.4,"39 km SE of Kushima, Japan",2021-10-06 08:12:53.588,2021-12-10 21:14:13.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fs8m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fs8m&format=geojson,13.0,5.6,4.433,green,reviewed,0,456,us,6000fs8m,",us6000fs8m,usauto6000fs8m,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,0.937,1.42,38.0,mww,earthquake,"M 5.4 - 39 km SE of Kushima, Japan",Point,"[131.4859, 31.1971, 24.46]",131.4859,31.1971,24.46
Feature,us6000frzg,5.7,"48 km NNE of Miyako, Japan",2021-10-05 17:46:02.970,2022-01-05 00:38:20.081,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000frzg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000frzg&format=geojson,21.0,7.3,5.199,green,reviewed,0,515,us,6000frzg,",us6000frzg,usauto6000frzg,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,1.102,0.91,11.0,mww,earthquake,"M 5.7 - 48 km NNE of Miyako, Japan",Point,"[142.141, 40.0529, 55]",142.141,40.0529,55.0
Feature,us6000frzb,5.4,"105 km NNW of Hirara, Japan",2021-10-05 17:30:27.213,2021-12-10 21:14:11.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000frzb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000frzb&format=geojson,2.0,3.4,3.388,green,reviewed,0,449,us,6000frzb,",us6000frzb,usauto6000frzb,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,2.207,0.87,21.0,mww,earthquake,"M 5.4 - 105 km NNW of Hirara, Japan",Point,"[125.0222, 25.7174, 7.89]",125.0222,25.7174,7.89
Feature,us6000fq2d,6.1,"243 km NNW of Nanao, Japan",2021-09-29 08:37:05.619,2021-12-04 14:27:57.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fq2d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fq2d&format=geojson,58.0,5.2,2.813,green,reviewed,0,603,us,6000fq2d,",us6000fq2d,usauto6000fq2d,at00r06t9t,pt21272000,",",us,usauto,at,pt,",",dyfi,ground-failure,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,3.198,0.82,13.0,mww,earthquake,"M 6.1 - 243 km NNW of Nanao, Japan",Point,"[135.4527, 38.8893, 364]",135.4527,38.8893,364.0
Feature,us7000fbrh,4.9,"52 km NNE of Nanao, Japan",2021-09-16 09:42:29.509,2021-11-23 15:13:06.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000fbrh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000fbrh&format=geojson,25.0,6.6,6.128,green,reviewed,0,386,us,7000fbrh,",us7000fbrh,",",us,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",,1.199,0.8,53.0,mww,earthquake,"M 4.9 - 52 km NNE of Nanao, Japan",Point,"[137.2472, 37.4707, 10]",137.2472,37.4707,10.0
Feature,us7000faw7,5.8,"223 km SE of Shing?, Japan",2021-09-13 22:46:06.357,2021-12-21 22:23:39.281,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000faw7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000faw7&format=geojson,45.0,3.5,2.508,green,reviewed,0,533,us,7000faw7,",us7000faw7,usauto7000faw7,pt21256001,",",us,usauto,pt,",",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,1.743,0.9,18.0,mww,earthquake,"M 5.8 - 223 km SE of Shing?, Japan",Point,"[137.8572, 32.4784, 370]",137.8572,32.4784,370.0
Feature,us7000f9kh,5.4,"Izu Islands, Japan region",2021-09-09 04:11:49.846,2021-11-17 17:30:22.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000f9kh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000f9kh&format=geojson,1.0,2.0,2.145,green,reviewed,0,449,us,7000f9kh,",us7000f9kh,usauto7000f9kh,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,origin,phase-data,shakemap,",,2.255,0.56,46.0,mww,earthquake,"M 5.4 - Izu Islands, Japan region",Point,"[142.1808, 29.3592, 10]",142.1808,29.3592,10.0
Feature,us6000f22l,5.4,"105 km ENE of Hasaki, Japan",2021-08-04 04:40:25.422,2021-11-19 07:57:27.346,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000f22l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000f22l&format=geojson,4.0,2.7,3.23,green,reviewed,0,450,us,6000f22l,",us6000f22l,usauto6000f22l,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,2.971,0.63,42.0,mww,earthquake,"M 5.4 - 105 km ENE of Hasaki, Japan",Point,"[141.8625, 36.1778, 14]",141.8625,36.1778,14.0
Feature,us6000f1z7,5.8,"121 km ENE of Hasaki, Japan",2021-08-03 20:33:34.791,2021-11-19 07:57:03.767,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000f1z7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000f1z7&format=geojson,36.0,6.2,3.519,green,reviewed,0,540,us,6000f1z7,",us6000f1z7,usauto6000f1z7,at00qxa6g0,pt21215000,",",us,usauto,at,pt,",",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,1.657,0.76,40.0,mww,earthquake,"M 5.8 - 121 km ENE of Hasaki, Japan",Point,"[142.1045, 36.0981, 27]",142.1045,36.0981,27.0
Feature,us6000f1d3,5.3,"123 km SSE of Kuril’sk, Russia",2021-08-02 03:28:58.868,2021-10-14 01:05:20.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000f1d3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000f1d3&format=geojson,,,3.057,green,reviewed,0,432,us,6000f1d3,",us6000f1d3,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",,4.118,0.88,79.0,mww,earthquake,"M 5.3 - 123 km SSE of Kuril’sk, Russia",Point,"[148.3143, 44.1569, 29]",148.3143,44.1569,29.0
Feature,us7000emeg,5.4,"163 km SSE of Shimoda, Japan",2021-07-16 04:19:57.961,2021-09-25 21:07:46.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000emeg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000emeg&format=geojson,1.0,2.0,4.521,green,reviewed,0,449,us,7000emeg,",us7000emeg,usauto7000emeg,pt21197000,",",us,usauto,pt,",",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,0.269,0.81,39.0,mww,earthquake,"M 5.4 - 163 km SSE of Shimoda, Japan",Point,"[139.5273, 33.2825, 11.53]",139.5273,33.2825,11.53
Feature,us7000eeng,5.3,"29 km NE of Shimo-furano, Japan",2021-06-20 11:08:24.615,2021-08-27 18:57:47.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000eeng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000eeng&format=geojson,,,3.569,green,reviewed,0,432,us,7000eeng,",usauto7000eeng,us7000eeng,",",usauto,us,",",internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,0.56,0.6,59.0,mww,earthquake,"M 5.3 - 29 km NE of Shimo-furano, Japan",Point,"[142.6172, 43.5582, 151.93]",142.6172,43.5582,151.93
Feature,us6000eg05,5.4,"Bonin Islands, Japan region",2021-05-30 13:33:29.374,2021-08-07 22:06:16.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000eg05,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000eg05&format=geojson,,,1.0,green,reviewed,0,449,us,6000eg05,",usauto6000eg05,pt21150001,us6000eg05,",",usauto,pt,us,",",internal-moment-tensor,internal-origin,losspager,origin,phase-data,shakemap,",,2.121,0.66,28.0,mww,earthquake,"M 5.4 - Bonin Islands, Japan region",Point,"[139.808, 27.228, 526.26]",139.808,27.228,526.26
Feature,us6000efq6,5.5,"122 km ENE of Hasaki, Japan",2021-05-29 01:02:41.087,2021-11-19 07:50:24.227,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000efq6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000efq6&format=geojson,17.0,6.3,3.203,green,reviewed,0,476,us,6000efq6,",us6000efq6,usauto6000efq6,pt21149000,",",us,usauto,pt,",",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,3.055,0.85,63.0,mww,earthquake,"M 5.5 - 122 km ENE of Hasaki, Japan",Point,"[141.9873, 36.3105, 12.04]",141.9873,36.3105,12.04
Feature,us7000e3h1,5.7,"106 km S of Kushiro, Japan",2021-05-16 03:23:53.371,2021-07-24 21:07:14.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000e3h1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000e3h1&format=geojson,4.0,3.8,3.677,green,reviewed,0,501,us,7000e3h1,",us7000e3h1,usauto7000e3h1,pt21136000,at00qt6k3x,",",us,usauto,pt,at,",",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,0.981,1.13,40.0,mww,earthquake,"M 5.7 - 106 km S of Kushiro, Japan",Point,"[144.4738, 42.0159, 9]",144.4738,42.0159,9.0
Feature,us7000e2xd,6.0,"76 km ENE of Namie, Japan",2021-05-13 23:58:14.041,2022-08-12 12:05:43.057,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000e2xd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000e2xd&format=geojson,99.0,8.1,4.413,green,reviewed,0,634,us,7000e2xd,",us7000e2xd,usauto7000e2xd,pt21134000,at00qt2l91,",",us,usauto,pt,at,",",dyfi,ground-failure,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,3.112,0.93,43.0,mww,earthquake,"M 6.0 - 76 km ENE of Namie, Japan",Point,"[141.8167, 37.7169, 32]",141.8167,37.7169,32.0
Feature,us7000dzma,5.5,"160 km N of Ishigaki, Japan",2021-05-03 05:07:30.816,2021-07-10 20:15:07.040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000dzma,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000dzma&format=geojson,6.0,3.1,3.456,green,reviewed,0,467,us,7000dzma,",us7000dzma,usauto7000dzma,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,1.52,0.64,30.0,mww,earthquake,"M 5.5 - 160 km N of Ishigaki, Japan",Point,"[123.885, 25.7702, 199]",123.885,25.7702,199.0
Feature,us7000dz5t,6.9,,2021-05-01 01:27:27.215,2022-02-16 09:45:02.989,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000dz5t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000dz5t&format=geojson,274.0,6.8,6.415,green,reviewed,1,919,us,7000dz5t,",at00qsempq,pt21121000,us7000dz5t,usauto7000dz5t,",",at,pt,us,usauto,",",dyfi,ground-failure,impact-link,impact-text,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,2.619,0.82,35.0,mww,earthquake,M 6.9 - ,Point,"[141.5973, 38.1997, 43]",141.5973,38.1997,43.0
Feature,us6000e2hq,5.6,"53 km ESE of Ishinomaki, Japan",2021-04-18 00:29:25.096,2021-07-25 18:43:13.503,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000e2hq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000e2hq&format=geojson,4.0,3.4,3.894,green,reviewed,0,484,us,6000e2hq,",us6000e2hq,",",us,",",dyfi,losspager,origin,phase-data,shakemap,",,2.609,0.72,41.0,mb,earthquake,"M 5.6 - 53 km ESE of Ishinomaki, Japan",Point,"[141.8817, 38.2543, 31.43]",141.8817,38.2543,31.43
