id,mag,place,time,updated,cdi,status,tsunami,sig,ids,nst,dmin,rms,gap,Longitud,Latitud,profundidad
nc73821116,2.68,"7km SW of Ferndale, CA",2022-12-20 10:51:33.830,2023-02-28 23:06:32.040,,reviewed,0,110,",nc73821116,us6000jb4z,",16.0,0.055,0.07,201.0,-124.3221667,40.5298333,18.08
nc73821081,2.81,"2km E of Fortuna, CA",2022-12-20 10:48:55.510,2023-02-28 23:06:32.040,1.0,reviewed,0,121,",nc73821081,us6000jb4y,",28.0,0.078,0.13,48.0,-124.1355,40.6,21.58
nc73821076,2.59,"17km ENE of Hydesville, CA",2022-12-20 10:48:38.340,2023-02-28 23:06:32.040,,reviewed,0,103,",nc73821076,us6000jahu,",29.0,0.125,0.12,44.0,-123.9093333,40.5905,25.12
nc73821071,2.51,"7km NNE of Hydesville, CA",2022-12-20 10:47:34.230,2023-02-28 23:06:32.040,2.2,reviewed,0,97,",nc73821071,us6000jary,",28.0,0.104,0.09,42.0,-124.063,40.6031667,15.37
nc73821066,2.76,"14km WSW of Ferndale, CA",2022-12-20 10:43:39.890,2023-02-28 23:06:32.040,3.4,reviewed,0,119,",nc73821066,us6000jahq,",22.0,0.069,0.13,217.0,-124.4081667,40.5183333,16.93
nc73821046,4.92,"7km WNW of Rio Dell, CA",2022-12-20 10:39:02.360,2023-02-28 23:06:32.040,6.4,reviewed,0,458,",nc73821046,us6000jahr,ew1671532750,",35.0,0.069,0.12,60.0,-124.1881667,40.5228333,26.55
nc73821036,6.4,"15km WSW of Ferndale, CA",2022-12-20 10:34:24.770,2023-05-09 10:44:34.346,7.8,reviewed,1,1780,",ew1671532470,nc73821036,us6000jahm,at00rn6qpb,usauto6000jahm,pt22354001,",38.0,0.082,0.18,214.0,-124.423,40.525,17.91
tx2022yuqg,2.8,"57 km S of Whites City, New Mexico",2022-12-19 19:48:00.471,2023-02-28 23:06:30.040,,reviewed,0,121,",tx2022yuqb,us6000jadx,tx2022yuqg,",28.0,0.045,0.2,70.0,-104.3794213,31.65878916,6.08
tx2022yugc,2.8,"57 km S of Whites City, New Mexico",2022-12-19 14:39:37.006,2023-02-28 23:06:30.040,2.0,reviewed,0,121,",tx2022yugc,us6000jabp,",33.0,0.052,0.2,61.0,-104.37077,31.65424785,6.13
nc73820626,2.56,"8km W of Ahwahnee, CA",2022-12-19 09:41:09.820,2023-02-28 23:06:29.040,2.7,reviewed,0,101,",nc73820626,us6000jaaa,",40.0,0.091,0.24,53.0,-119.8201667,37.3525,22.26
us6000ja7y,2.7,"14 km W of Smiths Ferry, Idaho",2022-12-19 02:57:27.664,2023-02-28 23:06:28.040,2.2,reviewed,0,112,",us6000ja7y,",14.0,0.832,0.55,64.0,-116.2641,44.2768,13.12
us6000ja7t,2.9,"12 km WSW of Smiths Ferry, Idaho",2022-12-19 01:22:38.303,2023-02-28 23:06:28.040,2.7,reviewed,0,130,",us6000ja7t,",17.0,0.835,0.26,63.0,-116.2423,44.2705,19.65
tx2022ysrc,2.9,"59 km S of Whites City, New Mexico",2022-12-18 17:56:54.745,2023-02-28 23:06:27.040,,reviewed,0,129,",us6000ja6d,tx2022ysrc,",29.0,0.03,0.2,73.0,-104.4643329,31.64535363,5.62
tx2022ysoh,3.0,"56 km S of Whites City, New Mexico",2022-12-18 16:32:07.825,2023-02-28 23:06:27.040,2.8,reviewed,0,139,",tx2022ysoh,us6000ja5v,",28.0,0.047,0.2,62.0,-104.3751518,31.66295253,6.13
tx2022ysnh,3.1,"9 km SE of Midland, Texas",2022-12-18 16:01:40.971,2023-02-28 23:06:27.040,4.1,reviewed,0,153,",us6000ja5p,tx2022ysnh,",14.0,0.132,0.1,78.0,-102.012076,31.93267822,10.39
tx2022yrrc,2.6,"36 km WSW of Mentone, Texas",2022-12-18 04:49:35.499,2023-02-28 23:06:24.040,,reviewed,0,104,",us6000ja3d,tx2022yrrc,",13.0,0.009,0.1,64.0,-103.9728793,31.61890654,6.39
us6000ja1p,3.1,"18 km NE of Wright, Wyoming",2022-12-17 19:05:33.250,2023-02-28 23:06:23.040,,reviewed,0,148,",us6000ja1p,",36.0,0.966,0.76,42.0,-105.3249,43.8629,0.0
ok2022yqrm,2.52,"9 km WSW of Waynoka, Oklahoma",2022-12-17 15:51:41.490,2023-02-28 23:06:22.040,3.4,reviewed,0,98,",ok2022yqrm,us6000ja0n,",96.0,0.0,0.2,48.0,-98.96533333,36.53816667,6.69
ok2022yqrj,3.14,"8 km WSW of Waynoka, Oklahoma",2022-12-17 15:48:47.560,2023-02-28 23:06:22.040,1.0,reviewed,0,152,",us6000ja0m,ok2022yqrj,",96.0,0.0,0.18,55.0,-98.9615,36.5415,6.71
tx2022yqmm,2.5,"57 km S of Whites City, New Mexico",2022-12-17 13:19:23.948,2023-02-28 23:06:22.040,,reviewed,0,96,",us6000ja00,tx2022yqmm,",25.0,0.041,0.2,67.0,-104.3121746,31.66287523,7.52
nc73819746,3.57,"1km ENE of El Cerrito, CA",2022-12-17 11:39:42.860,2023-03-28 15:54:35.458,4.2,reviewed,0,616,",ew1671277180,nc73819746,us6000j9zk,",170.0,0.016,0.15,19.0,-122.304,37.9181667,5.48
tx2022ypvz,2.6,"22 km NNW of Midland, Texas",2022-12-17 04:59:20.157,2023-02-28 23:06:20.040,4.9,reviewed,0,111,",us6000j9xm,tx2022ypvz,",18.0,0.067,0.1,70.0,-102.1599895,32.1963501,8.05
tx2022ypvw,2.6,"23 km NNW of Midland, Texas",2022-12-17 04:57:02.094,2023-02-28 23:06:20.040,3.4,reviewed,0,106,",us6000j9xl,tx2022ypvw,",22.0,0.074,0.1,68.0,-102.1385528,32.20001221,8.49
tx2022yptp,2.5,"38 km NNW of Toyah, Texas",2022-12-17 03:48:05.171,2023-02-28 23:06:20.040,,reviewed,0,96,",us6000j9x8,tx2022yptp,",21.0,0.02,0.1,56.0,-103.9922299,31.61516646,7.73
tx2022yplj,3.4,"21 km NNW of Midland, Texas",2022-12-16 23:38:40.681,2023-02-18 22:04:18.040,3.9,reviewed,0,194,",us6000j9w4,tx2022yplj,",13.0,0.062,0.1,67.0,-102.1342654,32.18536377,6.68
tx2022yplg,5.2,"Range Hill, Texas",2022-12-16 23:35:27.984,2023-05-05 23:45:41.089,7.8,reviewed,0,600,",us6000j9vq,tx2022yplg,",39.0,0.065,0.2,40.0,-102.1406965,32.19085693,8.19
us6000j9tk,3.4,"21 km NE of Wright, Wyoming",2022-12-16 19:02:45.572,2023-02-18 22:04:25.040,,reviewed,0,178,",us6000j9tk,",28.0,0.929,0.64,61.0,-105.2753,43.8697,0.0
us6000j9t9,3.1,"24 km NW of Colstrip, Montana",2022-12-16 18:31:06.937,2023-02-18 22:04:25.040,,reviewed,0,148,",us6000j9t9,",25.0,0.808,0.74,95.0,-106.8754,46.0192,0.0
tx2022yoii,2.8,"55 km S of Whites City, New Mexico",2022-12-16 08:58:03.404,2023-02-18 22:04:15.040,4.1,reviewed,0,129,",tx2022yoii,us6000j9nv,",21.0,0.028,0.2,66.0,-104.4091776,31.67560183,6.8
ci40391032,2.63,"2km S of Placentia, CA",2022-12-16 03:26:49.190,2023-02-18 22:04:15.040,4.1,reviewed,0,211,",ci40391032,us6000j9ma,",89.0,0.007,0.24,39.0,-117.8655,33.8498333,7.38
nc73819121,2.77,"49km WSW of Ferndale, CA",2022-12-16 00:53:01.630,2023-02-18 22:04:15.040,2.5,reviewed,0,119,",nc73819121,us6000j9ll,",65.0,0.38,0.21,227.0,-124.8351667,40.4853333,18.79
tx2022ynqu,2.5,"16 km NE of Hermleigh, Texas",2022-12-16 00:06:03.109,2023-02-18 22:04:14.040,,reviewed,0,96,",us6000j9lb,tx2022ynqu,",23.0,0.08,0.3,70.0,-100.6572742,32.75115967,8.73
tx2022ynot,2.5,western Texas,2022-12-15 23:05:23.218,2023-02-18 22:04:14.040,,reviewed,0,96,",us6000j9kw,tx2022ynot,",51.0,0.047,0.2,59.0,-104.2768996,31.62538927,7.06
ci40390912,2.7,"7km WSW of Big Bear Lake, CA",2022-12-15 22:08:53.140,2023-02-18 22:04:14.040,3.8,reviewed,0,116,",ci40390912,us6000j9kh,",105.0,0.063,0.13,19.0,-116.9858333,34.2301667,8.0
tx2022ynjv,3.0,"37 km NNW of Toyah, Texas",2022-12-15 20:35:24.734,2023-02-18 22:04:14.040,3.1,reviewed,0,140,",tx2022ynjv,us6000j9jq,",21.0,0.016,0.1,61.0,-103.9862703,31.60599442,10.04
nc73819026,2.54,"24km SE of Blue Lake, CA",2022-12-15 19:33:28.750,2023-02-18 22:04:14.040,,reviewed,0,99,",nc73819026,us6000j9j7,",32.0,0.066,0.11,54.0,-123.814,40.7115,20.84
us6000j9iz,2.8,"24 km WSW of Birney, Montana",2022-12-15 18:57:51.355,2023-02-18 22:04:25.040,,reviewed,0,121,",us6000j9iz,",21.0,1.512,1.17,103.0,-106.8024,45.2315,0.0
uw61898611,2.75,"7 km WSW of Morton, Washington",2022-12-15 12:49:20.770,2023-03-17 15:36:31.210,2.2,reviewed,0,117,",uw61898611,us6000j9ej,",29.0,0.139,0.14,50.0,-122.36866666666668,46.53266666666666,20.61
tx2022ymby,2.9,"17 km N of Stanton, Texas",2022-12-15 03:27:25.721,2023-02-18 22:04:11.040,,reviewed,0,129,",tx2022ymby,us6000j9bk,",24.0,0.023,0.1,45.0,-101.7912776,32.28790283,9.71
uw61898541,2.91,"6 km WNW of Packwood, Washington",2022-12-14 20:56:46.960,2023-03-17 15:40:36.932,4.3,reviewed,0,139,",uw61898541,us6000j99b,",19.0,0.127,0.12,160.0,-121.75633333333332,46.62416666666667,12.68
tx2022ylev,3.0,"51 km S of Whites City, New Mexico",2022-12-14 15:48:25.255,2023-02-18 22:04:10.040,2.7,reviewed,0,139,",us6000j97c,tx2022ylev,",50.0,0.04,0.2,52.0,-104.2700743,31.71826488,7.16
tx2022yldx,3.3,"36 km WSW of Mentone, Texas",2022-12-14 15:20:16.506,2023-02-18 22:04:10.040,,reviewed,0,168,",us6000j978,tx2022yldx,",20.0,0.015,0.1,78.0,-103.9696817,31.62581062,7.98
tx2022ylda,2.7,"36 km WSW of Mentone, Texas",2022-12-14 14:55:32.810,2023-02-18 22:04:10.040,,reviewed,0,112,",us6000j972,tx2022ylda,",27.0,0.006,0.1,61.0,-103.962342,31.60813939,8.01
tx2022ylbz,2.9,"51 km SSE of Whites City, New Mexico",2022-12-14 14:21:40.912,2023-02-18 22:04:10.040,,reviewed,0,129,",us6000j96x,tx2022ylbz,",40.0,0.04,0.2,51.0,-104.2676491,31.7180484,7.6
tx2022ylaz,3.1,"36 km WSW of Mentone, Texas",2022-12-14 13:50:43.058,2023-02-18 22:04:10.040,,reviewed,0,148,",us6000j96p,tx2022ylaz,",19.0,0.005,0.2,69.0,-103.9624869,31.6105518,7.15
tx2022ykta,2.6,"36 km NNW of Toyah, Texas",2022-12-14 09:49:45.031,2023-02-18 22:04:09.040,,reviewed,0,104,",us6000j95y,tx2022ykta,",17.0,0.015,0.1,63.0,-103.9835641,31.60232659,9.94
us6000j95l,2.7,"3 km NNE of Franklin, Arizona",2022-12-14 08:43:27.840,2023-02-18 22:04:09.040,,reviewed,0,112,",us6000j95l,",9.0,0.151,0.67,89.0,-109.0619,32.7037,5.0
tx2022ykhi,2.7,"30 km NW of Toyah, Texas",2022-12-14 03:55:49.853,2023-02-18 22:04:09.040,,reviewed,0,112,",us6000j94n,tx2022ykhi,",39.0,0.038,0.2,59.0,-104.0170221,31.51443023,3.97
nc73818431,2.58,"16km NW of Pinnacles, CA",2022-12-14 01:55:15.630,2023-02-18 22:04:09.040,2.0,reviewed,0,103,",nc73818431,us6000j946,",49.0,0.055,0.07,90.0,-121.2621667,36.6455,5.57
us6000j9s0,2.7,"12 km ENE of Wright, Wyoming",2022-12-13 14:44:33.959,2023-02-18 22:04:25.040,,reviewed,0,112,",us6000j9s0,",10.0,1.006,1.04,118.0,-105.3482,43.7841,0.0
nc73818126,3.28,"10km NW of Pinnacles, CA",2022-12-13 12:31:28.820,2023-02-18 22:04:08.040,3.8,reviewed,0,173,",nc73818126,us6000j8zg,",67.0,0.038,0.09,55.0,-121.2093333,36.6046667,8.88
uw61898306,2.68,"4 km E of Lake Marcel-Stillwater, Washington",2022-12-13 10:40:09.610,2023-03-17 15:28:41.577,3.1,reviewed,0,115,",uw61898306,us6000j8z2,",18.0,0.053,0.3,77.0,-121.859,47.687333333333335,25.66
ok2022yimh,2.62,"8 km WSW of Minco, Oklahoma",2022-12-13 04:09:13.519,2023-02-18 22:04:07.040,4.2,reviewed,0,111,",ok2022yimh,us6000j8xz,",95.0,0.0,0.27,32.0,-98.02616667,35.27616667,7.73
nc73817871,2.69,"11km WNW of Cobb, CA",2022-12-12 23:56:32.660,2023-02-18 22:04:07.040,4.1,reviewed,0,113,",nc73817871,us6000j8ws,",71.0,0.011,0.05,41.0,-122.8348333,38.8615,1.13
us6000j8vd,3.4,"30 km ESE of Wright, Wyoming",2022-12-12 20:21:56.994,2023-02-18 22:04:25.040,,reviewed,0,178,",us6000j8vd,",15.0,0.943,0.86,80.0,-105.1484,43.6284,0.0
tx2022ygtq,2.8,"38 km WSW of Mentone, Texas",2022-12-12 05:35:47.529,2023-02-18 22:04:05.040,,reviewed,0,121,",us6000j8py,tx2022ygtq,",17.0,0.023,0.1,52.0,-103.9907903,31.62378864,6.94
nc73817481,2.68,"2km NNE of Petrolia, CA",2022-12-12 01:04:54.450,2023-02-18 22:04:04.040,,reviewed,0,110,",nc73817481,us6000j8pc,",28.0,0.02,0.14,119.0,-124.2786667,40.342,27.35
us6000j8np,3.3,"4 km SSW of Luis Lopez, New Mexico",2022-12-11 21:58:15.664,2023-02-18 22:04:04.040,3.4,reviewed,0,168,",us6000j8np,",24.0,0.047,0.89,67.0,-106.9129,33.954,8.6
nn00853171,2.6,Nevada,2022-12-11 21:08:33.394,2023-02-18 22:04:04.040,,reviewed,0,104,",us6000j8ne,nn00853171,",18.0,0.08,0.1594,89.53,-117.8737,38.1822,8.9
us6000j8ln,3.2,"8 km SW of Danville, Kansas",2022-12-11 14:29:13.927,2023-02-18 22:04:03.040,3.4,reviewed,0,159,",us6000j8ln,",31.0,0.17,0.6,64.0,-97.9493,37.2292,5.0
tx2022yfdh,3.0,"54 km S of Whites City, New Mexico",2022-12-11 08:11:46.458,2023-02-18 22:04:03.040,,reviewed,0,138,",us6000j8k5,tx2022yfdh,",50.0,0.036,0.2,45.0,-104.3839261,31.68128059,6.13
tx2022yfbc,3.4,"54 km S of Whites City, New Mexico",2022-12-11 07:06:07.774,2023-02-18 22:04:03.040,,reviewed,0,178,",us6000j8jn,tx2022yfbc,",48.0,0.03,0.2,45.0,-104.3903779,31.68032006,7.37
tx2022yejc,2.5,"45 km NW of Toyah, Texas",2022-12-10 21:59:44.845,2023-02-18 22:04:02.040,,reviewed,0,96,",us6000j8ha,tx2022yejc,",57.0,0.046,0.2,52.0,-104.1161505,31.62376903,6.66
ok2022yeiv,2.71,"3 km ENE of Crescent, Oklahoma",2022-12-10 21:51:43.359,2023-02-18 22:04:02.040,,reviewed,0,113,",us6000j8h7,ok2022yeiv,",100.0,0.0,0.13,22.0,-97.56066667,35.96983333,19.17
us6000j8gj,3.1,"12 km E of Wright, Wyoming",2022-12-10 19:03:17.187,2023-02-18 22:04:25.040,,reviewed,0,148,",us6000j8gj,",19.0,1.004,0.44,80.0,-105.3357,43.7664,0.0
tx2022ydxr,2.7,"63 km SSW of Whites City, New Mexico",2022-12-10 16:14:00.176,2023-02-18 22:04:01.040,2.0,reviewed,0,112,",us6000j8fy,tx2022ydxr,",29.0,0.055,0.2,86.0,-104.5326923,31.62072795,6.67
us6000j8dw,4.4,"24 km WSW of Las Brisas, Mexico",2022-12-10 08:23:30.239,2023-02-18 22:04:01.040,2.7,reviewed,0,299,",us6000j8dw,",55.0,0.518,1.23,201.0,-116.3895,30.8464,10.0
nc73816876,2.81,"9km SSW of Cape Vizcaino, CA",2022-12-10 06:27:32.440,2023-02-18 22:04:00.040,2.8,reviewed,0,124,",nc73816876,us6000j8d9,",25.0,0.093,0.13,164.0,-123.8715,39.6556667,4.62
tx2022yddw,2.7,"58 km NW of Toyah, Texas",2022-12-10 06:13:13.480,2023-02-18 22:04:00.040,,reviewed,0,112,",us6000j8cq,tx2022yddw,",38.0,0.065,0.2,72.0,-104.3045324,31.61581119,4.72
ok2022ydai,3.04,"10 km W of Lamont, Oklahoma",2022-12-10 04:26:23.210,2023-02-18 22:04:00.040,4.3,reviewed,0,144,",ok2022ydai,us6000j8cd,",79.0,0.0,0.19,50.0,-97.67366667,36.69633333,5.0
us6000j8c8,2.7,"49 km ENE of Fort Bidwell, California",2022-12-10 03:34:21.409,2023-02-18 22:04:00.040,2.2,reviewed,0,112,",us6000j8c8,nn00853128,",18.0,0.548,0.44,94.0,-119.5777,41.9908,16.51
us6000j8bh,2.5,"50 km ENE of Fort Bidwell, California",2022-12-10 01:04:12.211,2023-02-18 22:04:00.040,,reviewed,0,96,",nn00853124,us6000j8bh,",17.0,0.555,0.7,120.0,-119.5654,41.9727,15.19
nn00853040,3.0,"79 km N of Rachel, Nevada",2022-12-09 07:10:32.555,2023-02-11 23:03:19.040,,reviewed,0,138,",us6000j83t,nn00853040,",24.0,0.714,0.2654,60.33,-115.8331,38.3553,11.2
us6000j83m,2.7,"2 km NW of Valentine, Arizona",2022-12-09 06:47:19.119,2023-02-11 23:03:19.040,,reviewed,0,112,",us6000j83m,",33.0,0.356,0.76,43.0,-113.6729,35.4049,16.17
ci40143903,2.57,"12km NNW of Ocotillo, CA",2022-12-09 06:03:03.220,2023-02-11 23:03:01.040,,reviewed,0,102,",ci40143903,us6000j83g,",64.0,0.064,0.25,43.0,-116.0415,32.8348333,10.3
nc73816436,2.58,"4km NW of The Geysers, CA",2022-12-09 05:33:33.340,2023-02-11 23:03:01.040,2.2,reviewed,0,103,",nc73816436,us6000j83d,",71.0,2.091,0.08,33.0,-122.7863333,38.8013333,-0.05
ci40143847,3.28,"120km ESE of Maneadero, B.C., MX",2022-12-09 02:16:41.650,2022-12-13 01:25:35.816,,reviewed,0,166,",ci40143847,",4.0,0.358,0.09,210.0,-115.5058333,31.124,5.61
nc73816346,2.65,"4km ESE of Aromas, CA",2022-12-08 23:25:09.140,2023-02-11 23:03:01.040,3.1,reviewed,0,114,",nc73816346,us6000j81q,",74.0,0.015,0.15,43.0,-121.6036667,36.873,4.73
us6000j81l,2.9,"18 km NNE of Wright, Wyoming",2022-12-08 23:00:31.550,2023-02-11 23:03:18.040,,reviewed,0,129,",us6000j81l,",15.0,1.037,0.76,67.0,-105.4453,43.917,0.0
us6000j802,3.1,"19 km SSE of Wright, Wyoming",2022-12-08 20:01:41.309,2023-02-11 23:03:18.040,,reviewed,0,148,",us6000j802,",15.0,1.086,0.67,74.0,-105.3568,43.6046,0.0
tx2022yaip,2.5,"48 km W of Mentone, Texas",2022-12-08 17:12:21.275,2023-02-11 23:03:01.040,,reviewed,0,96,",us6000j7yy,tx2022yaip,",38.0,0.042,0.2,33.0,-104.1073856,31.73456842,7.3
nn00852980,3.1,"50 km ENE of Fort Bidwell, California",2022-12-08 16:48:47.865,2023-02-11 23:03:17.040,,reviewed,0,148,",us6000j7xt,nn00852980,",9.0,0.559,0.1414,120.78,-119.5586,41.976,0.0
tx2022yabz,2.5,"31 km NW of Toyah, Texas",2022-12-08 13:53:06.528,2023-02-11 23:03:00.040,,reviewed,0,96,",us6000j7w8,tx2022yabz,",21.0,0.032,0.2,65.0,-104.0296311,31.51047843,2.15
tx2022xzrs,3.2,"36 km WSW of Mentone, Texas",2022-12-08 08:40:05.748,2023-02-11 23:03:15.040,,reviewed,0,158,",us6000j7v1,tx2022xzrs,",32.0,0.004,0.1,49.0,-103.9705722,31.61420308,8.54
tx2022xzrd,2.8,"38 km NNW of Toyah, Texas",2022-12-08 08:23:33.865,2023-02-11 23:03:00.040,,reviewed,0,121,",us6000j7uy,tx2022xzrd,",21.0,0.018,0.1,54.0,-103.9972239,31.61894129,8.72
nn00852947,2.6,"50 km ENE of Fort Bidwell, California",2022-12-08 06:59:28.145,2023-02-11 23:03:15.040,,reviewed,0,104,",us6000j7un,nn00852947,",5.0,0.557,0.346,209.4,-119.5579,41.9601,0.0
se60501781,2.69,"0 km S of Laurel Park, North Carolina",2022-12-08 03:23:21.420,2023-02-14 08:24:34.995,3.8,reviewed,0,446,",us6000j7tp,se60501781,",20.0,0.446,0.24,61.0,-82.4926666666667,35.3063333333333,1.53
nc73815951,3.12,"10km ESE of Loyalton, CA",2022-12-08 02:46:32.300,2023-02-11 23:03:15.040,3.5,reviewed,0,155,",nc73815951,nn00852917,us6000j7tf,",24.0,0.079,0.09,51.0,-120.1395,39.631,-1.24
ci40143335,2.62,"13km SE of Bodfish, CA",2022-12-08 02:28:49.080,2023-02-11 23:03:00.040,3.1,reviewed,0,106,",ci40143335,us6000j7te,",50.0,0.172,0.16,29.0,-118.393,35.5033333,4.85
ci40143255,2.71,"8km ESE of Running Springs, CA",2022-12-07 21:47:06.790,2023-02-11 23:03:14.040,3.8,reviewed,0,122,",ci40143255,us6000j7qa,",96.0,0.089,0.14,21.0,-117.032,34.1771667,7.42
us6000j7nh,2.7,"11 km SSW of Lawrence, Nebraska",2022-12-07 17:45:56.332,2023-02-11 23:03:14.040,3.1,reviewed,0,113,",us6000j7nh,",25.0,1.219,0.87,52.0,-98.3011,40.1934,5.0
ok2022xymk,2.65,"9 km SW of Minco, Oklahoma",2022-12-07 16:51:03.669,2023-02-11 23:03:14.040,3.4,reviewed,0,109,",ok2022xymk,us6000j7n1,",96.0,0.056,0.28,26.0,-98.02716667,35.2575,6.75
ci40142983,3.56,"13km SE of Bodfish, CA",2022-12-07 14:13:22.690,2023-02-11 23:03:13.040,3.8,reviewed,0,220,",ci40142983,us6000j7l8,",58.0,0.168,0.16,21.0,-118.3915,35.5086667,5.07
nn00852809,3.0,"81 km N of Rachel, Nevada",2022-12-07 07:38:27.905,2023-02-11 23:03:00.040,,reviewed,0,138,",us6000j7k2,nn00852809,",15.0,0.731,0.1289,76.65,-115.8032,38.3737,3.1
tx2022xxjz,3.4,"54 km W of Mentone, Texas",2022-12-07 02:30:13.091,2023-02-11 23:03:13.040,3.1,reviewed,0,178,",us6000j7i1,tx2022xxjz,",36.0,0.051,0.1,55.0,-104.1763164,31.71139301,7.83
ci40142759,2.74,"22km NE of Little Lake, CA",2022-12-07 00:28:54.200,2023-02-11 23:03:12.040,2.2,reviewed,0,116,",ci40142759,us6000j7he,",28.0,0.13,0.15,59.0,-117.708,36.0448333,1.79
ci40142751,2.71,"21km ENE of Little Lake, CA",2022-12-07 00:27:03.030,2023-02-11 23:03:12.040,2.0,reviewed,0,113,",ci40142751,us6000j7hc,",29.0,0.126,0.14,58.0,-117.7101667,36.0406667,1.8
ok2022xxau,2.79,Oklahoma,2022-12-06 21:50:30.559,2023-02-11 23:03:12.040,4.1,reviewed,0,123,",ok2022xxau,us6000j7g5,",101.0,0.038,0.3,57.0,-97.61983333,34.949,7.0
us6000j86l,2.8,"8 km S of Wright, Wyoming",2022-12-06 18:58:39.957,2023-02-11 23:03:21.040,,reviewed,0,121,",us6000j86l,",20.0,1.144,0.49,76.0,-105.494,43.6774,0.0
ok2022xwue,2.83,"9 km NW of Pocasset, Oklahoma",2022-12-06 18:31:29.839,2023-02-11 23:03:12.040,5.6,reviewed,0,127,",ok2022xwue,us6000j7ez,",89.0,0.0,0.32,33.0,-98.0275,35.2555,7.38
tx2022xwpf,2.8,"49 km SSE of Whites City, New Mexico",2022-12-06 16:00:04.556,2023-02-11 23:03:11.040,,reviewed,0,121,",us6000j7cy,tx2022xwpf,",39.0,0.057,0.2,38.0,-104.2497591,31.73859713,7.01
nn00852719,3.5,"50 km ENE of Fort Bidwell, California",2022-12-06 08:43:21.532,2023-02-11 23:03:11.040,2.0,reviewed,0,189,",nn00852719,us6000j79y,",10.0,0.558,0.4458,120.94,-119.5587,41.9732,0.0
nc73815096,2.63,"8km WSW of Muir Beach, CA",2022-12-06 03:33:01.930,2023-02-11 23:03:01.040,3.1,reviewed,0,109,",nc73815096,us6000j774,",72.0,0.103,0.08,88.0,-122.6663333,37.827,4.21
ok2022xvou,2.51,Oklahoma,2022-12-06 02:39:23.300,2023-02-11 23:03:10.040,4.9,reviewed,0,105,",ok2022xvou,us6000j76w,",97.0,0.058,0.23,26.0,-98.02416667,35.25916667,6.25
tx2022xvkz,2.6,"48 km W of Mentone, Texas",2022-12-06 00:44:01.486,2023-02-11 23:03:09.040,,reviewed,0,104,",us6000j76h,tx2022xvkz,",40.0,0.039,0.2,34.0,-104.1114364,31.73638956,6.94
nc73814971,3.98,"9km SSW of Kettleman City, CA",2022-12-06 00:10:37.510,2023-02-11 23:03:09.040,3.5,reviewed,0,255,",ew1670285440,us6000j76e,nc73814971,",66.0,0.082,0.16,75.0,-120.0126667,35.9356667,9.46
nc73814941,3.59,"13km ESE of Alum Rock, CA",2022-12-05 23:13:16.710,2023-02-11 23:03:09.040,4.1,reviewed,0,608,",nc73814941,us6000j75u,nn00852661,",205.0,0.025,0.12,26.0,-121.6876667,37.3258333,8.21
nm60500173,2.59,"4 km SW of Madison, Missouri",2022-12-05 23:10:23.150,2023-02-11 23:03:09.040,4.1,reviewed,0,106,",nm60500173,us6000j75r,",11.0,0.18,0.23,118.0,-92.2526666666667,39.4441666666667,1.37
us6000j75f,3.4,"12 km ENE of Wright, Wyoming",2022-12-05 22:10:08.009,2023-02-11 23:03:09.040,,reviewed,0,178,",us6000j75f,",18.0,0.998,0.29,82.0,-105.3407,43.7914,0.0
tx2022xvap,3.0,"48 km W of Mentone, Texas",2022-12-05 19:28:21.798,2023-02-11 23:03:09.040,,reviewed,0,138,",us6000j741,tx2022xvap,",49.0,0.037,0.2,35.0,-104.1143963,31.73591729,7.74
tx2022xuyj,2.6,"48 km W of Mentone, Texas",2022-12-05 18:21:31.523,2023-02-11 23:03:09.040,,reviewed,0,104,",us6000j73n,tx2022xuyj,",29.0,0.04,0.2,42.0,-104.1130264,31.73201662,6.63
us6000j712,2.9,"20 km SSE of Harrison, Montana",2022-12-05 15:28:50.859,2023-02-11 23:03:08.040,2.0,reviewed,0,130,",us6000j712,",18.0,0.067,0.42,123.0,-111.662,45.5338,10.9
tx2022xuag,2.7,"37 km WSW of Mentone, Texas",2022-12-05 06:10:38.477,2023-02-11 23:03:07.040,,reviewed,0,112,",us6000j6ze,tx2022xuag,",25.0,0.009,0.1,55.0,-103.9783716,31.61394824,8.28
nc73814636,2.63,"7km N of Round Valley, CA",2022-12-05 03:20:59.510,2023-02-11 23:03:01.040,,reviewed,0,106,",nc73814636,us6000j6yr,",30.0,0.13,0.06,55.0,-118.6121667,37.4771667,8.43
nc73814616,2.84,"10km SW of Kettleman City, CA",2022-12-05 02:26:51.940,2023-02-11 23:03:07.040,3.8,reviewed,0,124,",nc73814616,us6000j6y8,",52.0,0.089,0.13,106.0,-120.026,35.9336667,7.93
tx2022xsxh,2.9,"56 km NW of Toyah, Texas",2022-12-04 15:32:13.020,2023-02-11 23:03:06.040,,reviewed,0,129,",us6000j6v8,tx2022xsxh,",30.0,0.055,0.1,70.0,-104.2719908,31.61668416,7.31
us6000j6uk,2.6,Nevada,2022-12-04 13:14:57.948,2023-02-11 23:03:05.040,,reviewed,0,104,",nn00852561,us6000j6uk,",23.0,0.536,0.88,117.0,-119.5948,41.9955,11.44
tx2022xsii,3.5,"57 km NW of Toyah, Texas",2022-12-04 07:58:23.567,2023-02-11 23:03:05.040,,reviewed,0,188,",us6000j6tm,tx2022xsii,",21.0,0.021,0.2,115.0,-104.2416858,31.66602425,6.39
